3521;ALERCET JARABE;PROCAPS S.A.;INVIMA 2021M-002103-R3;12/20/1999;11/17/2026;Vigente;3521;7;10;MUESTRA MEDICA: CAJA CON UN FRASCO DE VIDRIO AMBAR TIPO III POR 10ML CONSIN DATOTAPA BLANCA DE ALUMINIO TIPO PILFER PROF. 24MM Y CUCHARA DOSIFICADORA.;Activo;02/08/2011;;Si;ml;R06AE07;CETIRIZINA;ORAL;B;CETIRIZINA DICLORHIDRATO;mg;100;100 ML DE JARABE;JARABE;PROCAPS S.A.;FABRICANTE;FABRICAR Y VENDER
3521;ALERCET JARABE;PROCAPS S.A.;INVIMA 2021M-002103-R3;12/20/1999;11/17/2026;Vigente;3521;8;10;MUESTRA MEDICA: CAJA CON UN FRASCO DE POLIETILENO AMBAR POR 10ML CONSIN DATOTAPA BLANCA DE POLIPROPILENO 28.1MM Y CUCHARA DOSIFICADORA.;Activo;02/08/2011;;Si;ml;R06AE07;CETIRIZINA;ORAL;B;CETIRIZINA DICLORHIDRATO;mg;100;100 ML DE JARABE;JARABE;PROCAPS S.A.;FABRICANTE;FABRICAR Y VENDER
3521;ALERCET JARABE;PROCAPS S.A.;INVIMA 2021M-002103-R3;12/20/1999;11/17/2026;Vigente;3521;9;1;CAJA CON UN FRASCO PET (POLIETILEN TEREFTALATO) AMBAR POR 60 ML CONSIN DATOTAPA BLANCA DE POLIPROPILENO 28.1 MM CONSIN DATOLINER DE E.V.A. (ETINIL- VINIL- ACETATO)SIN DATO AZULSIN DATOY JERINGA.;Activo;09/14/2011;;No;U;R06AE07;CETIRIZINA;ORAL;B;CETIRIZINA DICLORHIDRATO;mg;100;100 ML DE JARABE;JARABE;PROCAPS S.A.;FABRICANTE;FABRICAR Y VENDER
3521;ALERCET JARABE;PROCAPS S.A.;INVIMA 2021M-002103-R3;12/20/1999;11/17/2026;Vigente;3521;10;1;CAJA CON UN FRASCO PET (POLIETILEN TEREFTALATO) AMBAR POR 120 ML CONSIN DATOTAPA BLANCA DE POLIPROPILENO 28.1 MM CONSIN DATOLINER DE E.V.A. (ETINIL- VINIL- ACETATO)SIN DATO AZULSIN DATOY JERINGA.;Activo;09/14/2011;;No;U;R06AE07;CETIRIZINA;ORAL;B;CETIRIZINA DICLORHIDRATO;mg;100;100 ML DE JARABE;JARABE;PROCAPS S.A.;FABRICANTE;FABRICAR Y VENDER
3521;ALERCET JARABE;PROCAPS S.A.;INVIMA 2021M-002103-R3;12/20/1999;11/17/2026;Vigente;3521;11;1;MUESTRA MEDICA : CAJA CON UN FRASCO PET (POLIETILEN TEREFTALATO) AMBAR POR 30 ML CONSIN DATOTAPA BLANCA DE POLIPROPILENO 28.1 MM CONSIN DATOLINER DE E.V.A. (ETINIL- VINIL- ACETATO)SIN DATO AZUL YSIN DATOJERINGA;Activo;09/14/2011;;Si;U;R06AE07;CETIRIZINA;ORAL;B;CETIRIZINA DICLORHIDRATO;mg;100;100 ML DE JARABE;JARABE;PROCAPS S.A.;FABRICANTE;FABRICAR Y VENDER
3521;ALERCET JARABE;PROCAPS S.A.;INVIMA 2021M-002103-R3;12/20/1999;11/17/2026;Vigente;3521;12;1;MUESTRA MEDICA : CAJA CON UN FRASCO DE VIDRIO AMBAR TIPO III PORSIN DATO30 ML CONSIN DATOTAPA BLANCA DE ALUMINIO TIPO PILFER PROOF 24MMSIN DATOCONSIN DATOSELLO INTERNO Y JERINGA.;Activo;01/14/2013;;Si;U;R06AE07;CETIRIZINA;ORAL;B;CETIRIZINA DICLORHIDRATO;mg;100;100 ML DE JARABE;JARABE;PROCAPS S.A.;FABRICANTE;FABRICAR Y VENDER
6411;AZITROMICINA 500MG.;TECNOQUIMICAS S.A.;INVIMA 2022M-005294-R3;08/15/1996;09/30/2027;Vigente;6411;1;2;CAJA POR 2 TABLETAS EN BLISTER PVC / ALUMINIO;Activo;11/10/2006;;No;U;J01FA10;AZITROMICINA;ORAL;A;AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE;mg;500;TABLETACUBIERTA;TABLETA CUBIERTA CON PELICULA;TECNOQUIMICAS S.A. PLANTA JAMUNDI;FABRICANTE;FABRICAR Y VENDER
6411;AZITROMICINA 500MG.;TECNOQUIMICAS S.A.;INVIMA 2022M-005294-R3;08/15/1996;09/30/2027;Vigente;6411;2;3;CAJA POR 3 TABLETAS EN BLISTER PVC / ALUMINIO;Activo;11/10/2006;;No;U;J01FA10;AZITROMICINA;ORAL;A;AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE;mg;500;TABLETACUBIERTA;TABLETA CUBIERTA CON PELICULA;TECNOQUIMICAS S.A. PLANTA JAMUNDI;FABRICANTE;FABRICAR Y VENDER
6411;AZITROMICINA 500MG.;TECNOQUIMICAS S.A.;INVIMA 2022M-005294-R3;08/15/1996;09/30/2027;Vigente;6411;3;20;CAJA POR 20 TABLETAS EN BLISTER PVC / ALUMINIO;Activo;01/29/2007;;No;U;J01FA10;AZITROMICINA;ORAL;A;AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE;mg;500;TABLETACUBIERTA;TABLETA CUBIERTA CON PELICULA;TECNOQUIMICAS S.A. PLANTA JAMUNDI;FABRICANTE;FABRICAR Y VENDER
6411;AZITROMICINA 500MG.;TECNOQUIMICAS S.A.;INVIMA 2022M-005294-R3;08/15/1996;09/30/2027;Vigente;6411;4;3;MUESTRA MEDICA CAJA POR 3 TABLETAS EN BLISTER PVC / ALUMINIO .;Activo;02/27/2015;;Si;U;J01FA10;AZITROMICINA;ORAL;A;AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE;mg;500;TABLETACUBIERTA;TABLETA CUBIERTA CON PELICULA;TECNOQUIMICAS S.A. PLANTA JAMUNDI;FABRICANTE;FABRICAR Y VENDER
6411;AZITROMICINA 500MG.;TECNOQUIMICAS S.A.;INVIMA 2022M-005294-R3;08/15/1996;09/30/2027;Vigente;6411;5;5;CAJA PLEGADIZA POR 5 TABLETAS EN BLISTERSIN DATOPVC/ALUMINIO POR 5 TABLETAS.;Activo;09/08/2015;;No;U;J01FA10;AZITROMICINA;ORAL;A;AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE;mg;500;TABLETACUBIERTA;TABLETA CUBIERTA CON PELICULA;TECNOQUIMICAS S.A. PLANTA JAMUNDI;FABRICANTE;FABRICAR Y VENDER
6414;AZITROMICINA MK 200 MG/ 5 ML POLVO PARA SUSPENSION;TECNOQUIMICAS S.A.;INVIMA 2022M-002588-R3;01/01/1999;10/07/2027;Vigente;6414;1;1;CAJA PLEGADIZA CON FRASCO PEAD NATURAL. TAPA DE PP BLANCA. FRASCO PEAD NATURAL TAPA BLANCA DE PP CON DILUENTE. JERINGA PLASTICA POR 10 ML Y FOLLETO DE MODO DE USO.;Activo;11/10/2006;;No;U;J01FA10;AZITROMICINA;ORAL;E;AZITROMICINA DIHIDRATOEQUIVALENTE A AZITROMICINA ANHIDRA.;g;4;70 G DE POLVO PARA RECONSTITUIR A 100ML;POLVO PARA RECONSTITUIR A SUSPENSION ORAL;TECNOQUIMICAS S.A. (PLANTA JAMUNDI);FABRICANTE;FABRICAR Y VENDER
6414;AZITROMICINA MK 200 MG/ 5 ML POLVO PARA SUSPENSION;TECNOQUIMICAS S.A.;INVIMA 2022M-002588-R3;01/01/1999;10/07/2027;Vigente;6414;2;15,75;CAJA DE CARTON X FRASCO PEAD CON 15.75 G DE POLVO PARA RECONSTITUIR A 22.5 ML. FRASCO PEAD CON DILUENTE. JERINGA PLASTICA;Inactivo;01/29/2007;04/11/2016;No;g;J01FA10;AZITROMICINA;ORAL;E;AZITROMICINA DIHIDRATOEQUIVALENTE A AZITROMICINA ANHIDRA.;g;4;70 G DE POLVO PARA RECONSTITUIR A 100ML;POLVO PARA RECONSTITUIR A SUSPENSION ORAL;TECNOQUIMICAS S.A. (PLANTA JAMUNDI);FABRICANTE;FABRICAR Y VENDER
6414;AZITROMICINA MK 200 MG/ 5 ML POLVO PARA SUSPENSION;TECNOQUIMICAS S.A.;INVIMA 2022M-002588-R3;01/01/1999;10/07/2027;Vigente;6414;3;1;CAJA PLEGADIZA CON FRASCO PEAD NATURAL. TAPA DE PP BLANCA. FRASCO PEAD NATURAL TAPA BLANCA DE PP CON DILUENTE. MAS JERINGA DOSIFICADORA. TAPON DE SEGURIDAD E INSTRUCTIVO DE USO.;Activo;12/19/2019;;No;U;J01FA10;AZITROMICINA;ORAL;E;AZITROMICINA DIHIDRATOEQUIVALENTE A AZITROMICINA ANHIDRA.;g;4;70 G DE POLVO PARA RECONSTITUIR A 100ML;POLVO PARA RECONSTITUIR A SUSPENSION ORAL;TECNOQUIMICAS S.A. (PLANTA JAMUNDI);FABRICANTE;FABRICAR Y VENDER
6414;AZITROMICINA MK 200 MG/ 5 ML POLVO PARA SUSPENSION;TECNOQUIMICAS S.A.;INVIMA 2022M-002588-R3;01/01/1999;10/07/2027;Vigente;6414;4;4;CAJA PLEGADIZA CON 4 FRASCOS PEAD NATURAL POR 15 ML. TAPA DE PP BLANCA. FRASCO PEAD NATURAL TAPA BLANCA DE PP CON DILUENTE. MAS JERINGA DOSIFICADORA PLASTICA. TAPON DE SEGURIDAD E INSTRUCTIVO DE USO.;Activo;05/01/2021;;No;U;J01FA10;AZITROMICINA;ORAL;E;AZITROMICINA DIHIDRATOEQUIVALENTE A AZITROMICINA ANHIDRA.;g;4;70 G DE POLVO PARA RECONSTITUIR A 100ML;POLVO PARA RECONSTITUIR A SUSPENSION ORAL;TECNOQUIMICAS S.A. (PLANTA JAMUNDI);FABRICANTE;FABRICAR Y VENDER
6414;AZITROMICINA MK 200 MG/ 5 ML POLVO PARA SUSPENSION;TECNOQUIMICAS S.A.;INVIMA 2022M-002588-R3;01/01/1999;10/07/2027;Vigente;6414;1;1;CAJA PLEGADIZA CON FRASCO PEAD NATURAL. TAPA DE PP BLANCA. FRASCO PEAD NATURAL TAPA BLANCA DE PP CON DILUENTE. JERINGA PLASTICA POR 10 ML Y FOLLETO DE MODO DE USO.;Activo;11/10/2006;;No;U;J01FA10;AZITROMICINA;ORAL;E;AZITROMICINA DIHIDRATOEQUIVALENTE A AZITROMICINA ANHIDRA.;g;4;70 G DE POLVO PARA RECONSTITUIR A 100ML;POLVO PARA RECONSTITUIR A SUSPENSION ORAL;TECNOFAR TQ S.A.S;FABRICANTE;FABRICAR Y VENDER
6414;AZITROMICINA MK 200 MG/ 5 ML POLVO PARA SUSPENSION;TECNOQUIMICAS S.A.;INVIMA 2022M-002588-R3;01/01/1999;10/07/2027;Vigente;6414;2;15,75;CAJA DE CARTON X FRASCO PEAD CON 15.75 G DE POLVO PARA RECONSTITUIR A 22.5 ML. FRASCO PEAD CON DILUENTE. JERINGA PLASTICA;Inactivo;01/29/2007;04/11/2016;No;g;J01FA10;AZITROMICINA;ORAL;E;AZITROMICINA DIHIDRATOEQUIVALENTE A AZITROMICINA ANHIDRA.;g;4;70 G DE POLVO PARA RECONSTITUIR A 100ML;POLVO PARA RECONSTITUIR A SUSPENSION ORAL;TECNOFAR TQ S.A.S;FABRICANTE;FABRICAR Y VENDER
6414;AZITROMICINA MK 200 MG/ 5 ML POLVO PARA SUSPENSION;TECNOQUIMICAS S.A.;INVIMA 2022M-002588-R3;01/01/1999;10/07/2027;Vigente;6414;3;1;CAJA PLEGADIZA CON FRASCO PEAD NATURAL. TAPA DE PP BLANCA. FRASCO PEAD NATURAL TAPA BLANCA DE PP CON DILUENTE. MAS JERINGA DOSIFICADORA. TAPON DE SEGURIDAD E INSTRUCTIVO DE USO.;Activo;12/19/2019;;No;U;J01FA10;AZITROMICINA;ORAL;E;AZITROMICINA DIHIDRATOEQUIVALENTE A AZITROMICINA ANHIDRA.;g;4;70 G DE POLVO PARA RECONSTITUIR A 100ML;POLVO PARA RECONSTITUIR A SUSPENSION ORAL;TECNOFAR TQ S.A.S;FABRICANTE;FABRICAR Y VENDER
6414;AZITROMICINA MK 200 MG/ 5 ML POLVO PARA SUSPENSION;TECNOQUIMICAS S.A.;INVIMA 2022M-002588-R3;01/01/1999;10/07/2027;Vigente;6414;4;4;CAJA PLEGADIZA CON 4 FRASCOS PEAD NATURAL POR 15 ML. TAPA DE PP BLANCA. FRASCO PEAD NATURAL TAPA BLANCA DE PP CON DILUENTE. MAS JERINGA DOSIFICADORA PLASTICA. TAPON DE SEGURIDAD E INSTRUCTIVO DE USO.;Activo;05/01/2021;;No;U;J01FA10;AZITROMICINA;ORAL;E;AZITROMICINA DIHIDRATOEQUIVALENTE A AZITROMICINA ANHIDRA.;g;4;70 G DE POLVO PARA RECONSTITUIR A 100ML;POLVO PARA RECONSTITUIR A SUSPENSION ORAL;TECNOFAR TQ S.A.S;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;1;10;CAJA POR 10 CAPSULAS EN BLISTER PVC TRANSPARENTE / ALUMINIO POR 10 CAPSULAS CADA UNO.;Activo;11/10/2006;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;2;14;CAJA POR 14 CAPSULAS EN DOS BLISTER PVC TRANSPARENTE / ALUMINIO POR 7 CAPSULAS CADA UNO.;Activo;11/10/2006;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;3;20;CAJA POR 20 CAPSULAS EN BLISTER PVC TRANSPARENTE / ALUMINIO POR 10 CAPSULAS CADA UNO.;Activo;11/10/2006;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;4;14;CAJA POR 14 CAPSULAS EN UN BLISTER PVC TRANSPARENTE / ALUMINIO POR 14 CAPSULAS CADA UNO.;Activo;11/10/2006;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;5;100;USO INSTITUCIONAL: CAJA POR 100 CAPSULAS EN BLISTER PVC TRANSPARENTE / ALUMINIO POR 10;Activo;11/13/2014;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;6;200;USO INSTITUCIONAL: CAJA POR 200 CAPSULAS EN BLISTER PVC TRANSPARENTE / ALUMINIO POR 10;Activo;11/13/2014;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;7;300;USO INSTITUCIONAL: CAJA POR 300 CAPSULAS EN BLISTER PVC TRANSPARENTE / ALUMINIO POR 10;Activo;11/13/2014;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;8;600;USO INSTITUCIONAL: CAJA POR 600 CAPSULAS EN BLISTER PVC TRANSPARENTE / ALUMINIO POR 10;Activo;11/13/2014;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;9;900;USO INSTITUCIONAL: CAJA POR 900 CAPSULAS EN BLISTER PVC TRANSPARENTE / ALUMINIO POR 10;Activo;11/13/2014;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10815;FLUOXETINA 20 MG CAPSULAS;GENFAR S.A.;INVIMA 2022M-005627-R3;09/26/1996;02/22/2028;Vigente;10815;10;10;USO INSTITUCIONAL: CAJA POR 10 CAPSULAS EN BLISTER PVC TRANSPARENTE / ALUMINIO POR 10;Activo;11/21/2017;;No;U;N06AB03;FLUOXETINA;ORAL;A;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;mg;20;CADA CAPSULA DE GELATINA DURA CONTIENE;CAPSULA DURA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10816;IBUPROFENO SUSPENSION 100 MG / 5 ML.;GENFAR S.A.;INVIMA 2018M-005761-R2;10/11/1996;02/22/2023;Vigente;10816;1;100;FRASCO PET X 100 ML. CON TAPA PILFER PROFF EN CAJA INDIVIDUAL;Activo;11/10/2006;;No;ml;M01AE01;IBUPROFENO;ORAL;B;IBUPROFENO MICRONIZADO;g;2;100 MLDE SUSPENSION ORAL;SUSPENSION ORAL;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
10816;IBUPROFENO SUSPENSION 100 MG / 5 ML.;GENFAR S.A.;INVIMA 2018M-005761-R2;10/11/1996;02/22/2023;Vigente;10816;2;120;FRASCO PET X 120 ML. CON TAPA PILFER PROFF EN CAJA INDIVIDUAL;Activo;11/10/2006;;No;ml;M01AE01;IBUPROFENO;ORAL;B;IBUPROFENO MICRONIZADO;g;2;100 MLDE SUSPENSION ORAL;SUSPENSION ORAL;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
11699;KETOPROFENO GEL;GENFAR S.A.;INVIMA 2022M-011174-R2;01/01/1999;08/12/2027;Vigente;11699;1;1;MUESTRA MEDICA: CAJA CON TUBO COLAPSIBLE DE ALUMINIO Y TAPA EN POLIPROPILENO POR 10 G;Activo;11/10/2006;;Si;U;M02AA10;KETOPROFENO;TOPICA (EXTERNA);D;KETOPROFENO;g;3;100 G DE GEL;GEL TOPICO;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
11699;KETOPROFENO GEL;GENFAR S.A.;INVIMA 2022M-011174-R2;01/01/1999;08/12/2027;Vigente;11699;2;1;CAJA CON TUBO COLAPSIBLE DE ALUMINIO Y TAPA EN POLIPROPILENO POR 60 G;Activo;11/10/2006;;No;U;M02AA10;KETOPROFENO;TOPICA (EXTERNA);D;KETOPROFENO;g;3;100 G DE GEL;GEL TOPICO;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
11700;AZITROMICINA TABLETAS RECUBIERTAS X 500 MG;GENFAR S.A.;INVIMA 2022M-003819-R3;01/19/1996;09/23/2027;Vigente;11700;1;1;CAJA POR 1 TABLETA RECUBIERTA EN UN BLISTER PVC/PVDC/ALUMINIO X 1 TABLETA RECUBIERTA;Activo;11/10/2006;10/20/2021;No;U;J01FA10;AZITROMICINA;ORAL;A;AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA;mg;500;TABLETA RECUBIERTA;TABLETA RECUBIERTA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
11700;AZITROMICINA TABLETAS RECUBIERTAS X 500 MG;GENFAR S.A.;INVIMA 2022M-003819-R3;01/19/1996;09/23/2027;Vigente;11700;2;3;CAJA POR 3 TABLETAS RECUBIERTAS EN UN BLISTER PVC/PVDC/ALUMINIO X 3 TABLETAS RECUBIERTAS;Activo;11/10/2006;10/20/2021;No;U;J01FA10;AZITROMICINA;ORAL;A;AZITROMICINA DIHIDRATO EQUIVALENTE A AZITROMICINA ANHIDRA;mg;500;TABLETA RECUBIERTA;TABLETA RECUBIERTA;FAREVA VILLA RICA S.A.S.;FABRICANTE;FABRICAR Y VENDER
