ISS                           ;DRENAJE DE COLECCIONES INTRACEREBRALES POR CRANEOTOMIA;0;012506;17001;CRANIECTOMIA DESCOMPRESIVA HEMISFERICA
ISS                           ;DRENAJE DE ESPACIO SUBDURAL POR CRANEOTOMIA;0;013101;13101;DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA
ISS                           ;DRENAJE DE ESPACIO SUBDURAL POR TREPANACION;0;013102;13102;DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION
ISS                           ;DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;0;013102;013102;DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION
ISS                           ;DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR POR CRANIECTOMIA;0;013103;13103;DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA
ISS                           ;DRENAJE DE ESPACIO SUBDURAL POR DRENAJE EXTERNO;0;013104;13104;DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO
ISS                           ;DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;0;013110;13110;DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS
ISS                           ;RESECCION TUMOR OSEO POR CRANIECTOMIA;0;015102;15102;RESECCION TUMOR OSEO, POR CRANIECTOMIA
ISS                           ;RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA POR VIA SUBFRONTAL EXTENDIDA;0;015305;15305;RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VIA SUBFRONTAL EXTENDIDA
ISS                           ;RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA POR VIA TRANSESFENOIDAL ENDOSCOPICA (134);0;015311;15311;RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VIA TRANSESFENOIDAL ENDOSCOPICA
ISS                           ;RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR POR VIA FRONTO ORBITO ETMOIDAL;0;015402;15402;RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA FRONTO ORBITO ETMOIDAL
ISS                           ;RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR POR VIA SUBOCCIPITAL RETROMASTOIDEA;0;015409;15409;RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA SUBOCCIPITAL RETROMASTOIDEA
ISS                           ;DRENAJE DE COLECCIONES INTRACEREBRALES POR CRANEOTOMIA;0;017001;17001;DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA
ISS                           ;DRENAJE DE COLECCIONES INTRACEREBRALES POR CRANEOTOMIA;0;017003;17001;DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCION DIRIGIDA
ISS                           ;DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR POR CRANEOTOMIA SUBOCCIPITAL;0;017004;17004;DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL
ISS                           ;RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO POR CRANEOTOMIA;0;017201;17201;RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA
ISS                           ;RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO POR CRANEOTOMIA OSTEOPLASTICA;0;017202;17202;RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA
ISS                           ;DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL;0;017209;17209;DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL
ISS                           ;RESECCION TUMOR INTRACEREBELOSO POR CRANEOTOMIA SUBOCCIPITAL;0;017301;17301;RESECCION TUMOR INTRACEREBELOSO, POR CRANEOTOMIA SUBOCCIPITAL
ISS                           ;DRENAJE DE QUISTE TUMORAL INFRATENTORIAL;0;017303;17303;DRENAJE DE QUISTE TUMORAL INFRATENTORIAL
ISS                           ;RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO POR CRANEOTOMIA;0;017401;17201;RESECCION DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA
ISS                           ;RESECCION DE TUMOR DE LINEA MEDIA SUPRATENTORIAL POR CRANEOTOMIA;0;017401;17401;RESECCION DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA
ISS                           ;RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL EXTRA AXIAL POR CRANEOTOMIA SUBOCCIPITAL;0;017501;17501;RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA SUBOCCIPITAL
ISS                           ;DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR POR CRANEOTOMIA SUBOCCIPITAL;0;017504;17004;RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES), POR CRANEOTOMIA SUBOCCIPITAL
ISS                           ;RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;0;017603;17601;RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES, POR ENDOSCOPIA
ISS                           ;LOBECTOMIA POR CRANEOTOMIA SOD;0;019100;19100;LOBECTOMIA POR CRANEOTOMIA SOD
ISS                           ;ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION (1);0;020201;020201;ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION
ISS                           ;DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO (1);0;020202;20202;DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO
ISS                           ;REDUCCION DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA (1);0;020203;20203;REDUCCION DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA
ISS                           ;REDUCCION DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO (1);0;020204;20204;REDUCCION DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO
ISS                           ;COMPLETA CON ESTUDIO MACRO Y MICROSCOPICO;524200;020401;20401;CORRECCION DE DEFECTO OSEO PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO
ISS                           ;CORRECCION DE DEFECTO OSEO PREEXISTENTE POR CRANEOPLASTIA CON INJERTO AUTOLOGO O HETEROLOGO;0;020401;020401;CORRECCION DE DEFECTO OSEO PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO
ISS                           ;INSERCION O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA ACRILICA) SOD;0;020500;20500;INSERCION O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD
ISS                           ;COMPLETA CON ESTUDIO MACRO Y MICROSCOPICO;524200;020600;20401;OSTEOPLASTIA CRANEAL SOD 
ISS                           ;CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA POR CRANEOTOMIA;0;021101;21101;CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA
ISS                           ;CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO CON PLASTIA AUTOLOGA O HETEROLOGA POR CRANEOTOMIA;0;021101;21104;CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA
ISS                           ;CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA CON PLASTIA DURAL;0;021102;21102;CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL
ISS                           ;PLASTIA O INJERTO DE MENINGE ESPINAL;0;021106;35401;PLASTIA DURAL CON INJERTO
ISS                           ;CORRECCION FISTULA LCR EN BOVEDA CRANEANA POR CRANEOTOMIA Y CRANEOPLASTIA;0;021201;21201;CORRECCION FISTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA
ISS                           ;CORRECCION FISTULA LCR EN BOVEDA CRANEANA POR DUROPLASTIA;0;021202;21202;CORRECCION FISTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA
ISS                           ;CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR POR VIA SUBFRONTAL;0;021203;021203;CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA SUBFRONTAL
ISS                           ;CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO POR VIA TRANSESFENOIDAL;0;021216;21207;CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO VIA TRANSESFENOIDAL ENDOSCOPICA
ISS                           ;CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO CON PLASTIA AUTOLOGA O HETEROLOGA POR CRANEOTOMIA;0;021304;21104;RECONSTRUCCION DE LA BASE DEL CRANEO FOSA MEDIA VIA ENDONASAL ENDOSCOPICA
ISS                           ;COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;0;022201;022201;COLOCACION DE CATETER VENTRICULAR AL EXTERIOR
ISS                           ;COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;0;022203;022201;VENTRICULOSTOMIA EXTERNA
ISS                           ;COLOCACION DE CATETER VENTRICULO PERITONEAL SIN VALVULA SOD;0;022300;22300;COLOCACION DE CATETER VENTRICULO PERITONEAL, SIN VALVULA SOD
ISS                           ;COLOCACION DE CATETERES PARA DERIVACION VENTRICULOPERITONEAL Y PERITONEOVENTRICULAR;0;022402;549003;COLOCACION DE CATETER VENTRICULO PERITONEAL CON VALVULA POR CRANEOTOMIA
ISS                           ;VENTRICULOPERITONEOSTOMIA;0;023401;23401;VENTRICULOPERITONEOSTOMIA
ISS                           ;COLOCACION DE CATETERES PARA DERIVACION VENTRICULOPERITONEAL Y PERITONEOVENTRICULAR;0;023403;549003;DERIVACION VENTRICULAR A CAVIDAD Y ORGANOS ABDOMINALES
ISS                           ;COLOCACION DE CATETER VENTRICULAR AL EXTERIOR;0;024100;022201;IRRIGACION DE DERIVACION VENTRICULAR SOD
ISS                           ;IRRIGACION DE DERIVACION VENTRICULAR SOD;0;024100;024100;IRRIGACION DE DERIVACION VENTRICULAR SOD
ISS                           ;RETIRO DE DERIVACION SOD;0;024300;024300;RETIRO DE DERIVACION SOD
ISS                           ;IMPLANTACION DE CATETER INTRACEREBRAL (3);0;028200;28201;IMPLANTACION DE DISPOSITIVO DE MONITORIA PARA PRESION INTRACRANE
ISS                           ;IMPLANTACION DE CATETER INTRACEREBRAL (3);0;028201;28201;IMPLANTACION DE CATETER INTRACEREBRAL
ISS                           ;IMPLANTACION DE DISPOSITIVO INTRACEREBRAL ( ELECTRODOS TRASDUCTORES DE PIC) (3);0;028203;28203;IMPLANTACION DE DISPOSITIVO INTRACEREBRAL (ELECTRODOS, TRASDUCTORES DE PIC)
ISS                           ;EXTRACCION DE CUERPO EXTRA«?O DEL CANAL RAQUIDEO POR LAMINECTOMIA;0;030101;30101;EXTRACCION DE CUERPO EXTRA«?O DEL CANAL RAQUIDEO POR LAMINECTOMIA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;0;030201;30201;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR HEMILAMINECTOMIA;0;030202;30202;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR HEMILAMINECTOMIA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINOTOMIA;0;030203;30203;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINOTOMIA O LAMINOPLASTIA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO (EXCEPTO SEGMENTO CERVICAL) Y RAICES ESPINALES POR POR FORAMINOTOMIA POSTERIOR;0;030207;30207;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO (EXCEPTO SEGMENTO CERVICAL) Y RAICES ESPINALES, POR FORAMINOTOMIA POSTERIOR
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;0;030208;30201;EXPLORACI«?N Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES HASTA DOS SEGMENTOS POR LAMINECTOMIA VIA ABIERTA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;0;030211;30201;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES MAS DE DOS SEGMENTOS POR LAMINECTOMIA VIA ABIERTA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;0;030214;30201;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES HASTA DOS SEGMENTOS POR HEMILAMINECTOMIA VIA ABIERTA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;0;030218;30201;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES MAS DE DOS SEGMENTOS POR HEMILAMINECTOMIA VIA PERCUTANEA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;0;030226;30201;EXPLORACION Y DESCOMPRESION HASTA DOS SEGMENTOS POR FORAMINOTOMIA VIA ABIERTA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;0;030227;30201;EXPLORACION Y DESCOMPRESION HASTA DOS SEGMENTOS POR FORAMINOTOMIA VIA PERCUTANEA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;0;030229;30201;EXPLORACION Y DESCOMPRESION MAS DE DOS SEGMENTOS POR FORAMINOTOMIA VIA ABIERTA
ISS                           ;EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA;0;030230;30201;EXPLORACION Y DESCOMPRESION MAS DE DOS SEGMENTOS POR FORAMINOTOMIA VIA PERCUTANEA
ISS                           ;DRENAJE DE COLECCION EPIDURAL POR LAMINECTOMIA;0;030402;30402;DRENAJE DE COLECCION EPIDURAL POR LAMINECTOMIA
ISS                           ;DRENAJE DE COLECCION EPIDURAL POR LAMINECTOMIA;0;030404;30402;DRENAJE DE COLECCION EPIDURAL CERVICAL
ISS                           ;DRENAJE DE COLECCION EPIDURAL POR LAMINECTOMIA;0;030405;30402;DRENAJE DE COLECCION EPIDURAL TORACICA
ISS                           ;PUNCION LUMBAR SOD *;0;033100;033100;PUNCION LUMBAR SOD
ISS                           ;PUNCION LUMBAR SOD *;0;033101;033100;PUNCION LUMBAR (DIAGNOSTICA O TERAPEUTICA)
ISS                           ;BIOPSIA DE TUMOR INTRADURALES ( INTRAMEDULARES Y EXTRAMEDULARES) CERVICALES DORSALES LUMBOSACROS O COCCIGEOS;0;033201;33201;BIOPSIA DE TUMOR INTRADURALES (INTRAMEDULARES Y EXTRAMEDULARES) CERVICALES, DORSALES, LUMBOSACROS O COCCIGEOS
ISS                           ;ESQUIRLECTOMIA CON PLASTIA O INJERTO DE MENINGE ESPINAL;0;035202;035402;CORRECCION DE  MEDULA ESPINAL EN UNION CRANEOCERVICAL POR CRANIECTOMIA SUBOCCIPITAL CON LAMINECTOMIA C1-C2 Y DUROPLASTIA
ISS                           ;PLASTIA O INJERTO DE MENINGE ESPINAL;0;035401;35401;PLASTIA O INJERTO DE MENINGE ESPINAL
ISS                           ;ESQUIRLECTOMIA CON PLASTIA O INJERTO DE MENINGE ESPINAL;0;035402;035402;ESQUIRLECTOMIA CON PLASTIA O INJERTO DE MENINGE ESPINAL
ISS                           ;REPARACION DE FISTULA ESPINAL DE LIQUIDO CEFALORRAQUIDEO SOD (HOMOLOGADO);0;035500;035500;REPARACION DE FISTULA ESPINAL DE LIQUIDO CEFALORRAQUIDEO SOD +
ISS                           ;REPARACION DE FISTULA ESPINAL DE LIQUIDO CEFALORRAQUIDEO SOD (HOMOLOGADO);0;035501;035500;REPARACION DE FISTULA ESPINAL DE LIQUIDO CEFALORRAQUIDEO (DUROPLASTIA ESPINAL)
ISS                           ;DERIVACION LUMBAR EXTERNA SOD;0;037400;037400;DERIVACION LUMBAR EXTERNA SOD
ISS                           ;DERIVACION LUMBAR EXTERNA SOD;0;037401;037400;DERIVACION Y DRENAJE LUMBAR EXTERNA
ISS                           ;NEUROLISIS DE RAICES ESPINALES SOD *;0;038200;38200;NEUROLISIS DE RAICES ESPINALES SOD
ISS                           ;INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA;0;039001;39001;INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA
ISS                           ;INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL CON PUERTA DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA;0;039002;39002;INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL CON PUERTA DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA
ISS                           ;INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL CON PUERTA DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA;0;039004;39002;INSERCION DE CATETER SUBARACNOIDEO EN CANAL ESPINAL CON PUERTA DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA
ISS                           ;PARCHE HEMATICO EPIDURAL EN CANAL ESPINAL SOD;41680;039500;039500;PARCHE HEMATICO EPIDURAL EN CANAL ESPINAL SOD
ISS                           ;RESECCION DE TUMOR DE NERVIO EN BRAZO;0;040706;40706;RESECCION DE TUMOR DE NERVIO EN BRAZO
ISS                           ;RESECCION DE TUMOR DE NERVIO EN PIE (64);0;040711;40711;RESECCION DE TUMOR DE NERVIO EN PIE
ISS                           ;TOMA DE INJERTO DE NERVIO PERIFERICO;0;040730;40730;TOMA DE INJERTO DE NERVIO PERIFERICO
ISS                           ;NEUROLISIS DE NERVIO EN BRAZO;0;042301;042301;NEUROLISIS DE NERVIO EN BRAZO
ISS                           ;NEUROLISIS DE NERVIO EN ANTEBRAZO;0;042302;42302;NEUROLISIS DE NERVIO EN ANTEBRAZO
ISS                           ;NEUROLISIS INTERNA EN NERVIO DE MANO;0;042304;042304;NEUROLISIS INTERNA EN NERVIO DE MANO
ISS                           ;NEUROLISIS DE NERVIOS EN DEDO DE MANO (30);0;042305;42305;NEUROLISIS DE NERVIOS EN DEDOS DE MANO
ISS                           ;NEUROLISIS DE NERVIO EN BRAZO;0;042310;042301;NEUROLISIS DE NERVIO EN BRAZO VIA ABIERTA
ISS                           ;NEUROLISIS DE NERVIO EN ANTEBRAZO;0;042312;42302;NEUROLISIS DE NERVIO EN ANTEBRAZO VIA ABIERTA
ISS                           ;NEUROLISIS INTERNA EN NERVIO DE MANO;0;042314;042304;NEUROLISIS EN NERVIO DE MANO VIA ABIERTA
ISS                           ;NEUROLISIS INTERNA EN NERVIO DE MANO;0;042315;042304;NEUROLISIS DE NERVIOS EN DEDOS DE MANO VIA ABIERTA
ISS                           ;NEUROLISIS DE NERVIO EN MUSLO;0;042316;42306;NEUROLISIS DE NERVIO EN MUSLO VIA ABIERTA
ISS                           ;NEUROLISIS DE NERVIO EN PIERNA;0;042319;42307;NEUROLISIS DE NERVIO EN PIERNA VIA ABIERTA
ISS                           ;NEUROLISIS DE NERVIO EN PIERNA;0;042321;42307;NEUROLISIS DE NERVIO EN TOBILLO VIA ABIERTA
ISS                           ;NEUROLISIS DE NERVIO EN PIE O DEDO DE PIE;0;042324;42308;NEUROLISIS DE NERVIO EN DEDO DE PIE VIA ABIERTA
ISS                           ;NEUROLISIS DE NERVIO EN ANTEBRAZO;0;042325;42302;NEUROLISIS DE OTRO NERVIO PERIFERICO VIA ABIERTA
ISS                           ;NEUROLISIS DE NERVIO EN MUSLO;0;042325;42306;NEUROLISIS DE OTRO NERVIO PERIFERICO VIA ABIERTA
ISS                           ;ANASTOMOSIS DE NERVIO FACIAL;0;043001;043001;ANASTOMOSIS DE NERVIO FACIAL
ISS                           ;NEURORRAFIA DE NERVIO EN ANTEBRAZO (30);0;043101;43104;NEURORRAFIA DE NERVIO PERIFERICO
ISS                           ;NEURORRAFIA DE NERVIO EN BRAZO (30);0;043103;43103;NEURORRAFIA DE NERVIO EN BRAZO
ISS                           ;NEURORRAFIA DE NERVIO EN ANTEBRAZO (30);0;043104;43104;NEURORRAFIA DE NERVIO EN ANTEBRAZO
ISS                           ;Honorarios Cirugia de Mano tecnica microquirurgica NEURORRAFIA DE NERVIO EN ANTEBRAZO;9000000;043104;043104-1;NEURORRAFIA DE NERVIO EN ANTEBRAZO
ISS                           ;NEURORRAFIA DE NERVIO EN MANO (30);0;043105;43105;NEURORRAFIA DE NERVIO EN MANO
ISS                           ;NEURORRAFIA DE NERVIO COLATERAL EN DEDO DE MANO (30);0;043106;043106;NEURORRAFIA DE NERVIO COLATERAL EN DEDO DE MANO
ISS                           ;NEURORRAFIA DE NERVIO EN PIERNA;0;043107;43108;NEURORRAFIA DE NERVIO EN MUSLO
ISS                           ;NEURORRAFIA DE NERVIO EN PIERNA;0;043108;43108;NEURORRAFIA DE NERVIO EN PIERNA
ISS                           ;NEURORRAFIA DE NERVIO EN PIE;0;043109;43109;NEURORRAFIA DE NERVIO EN PIE
ISS                           ;DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS (29);0;044303;44311;DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO VIA ABIERTA
ISS                           ;DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS (29);0;044304;44311;DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS VIA ABIERTA
ISS                           ;DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS (29);0;044311;44311;DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS
ISS                           ;INJERTO DE NERVIO PERIFERICO SOD;0;045100;45100;INJERTO DE NERVIO PERIFERICO SOD 
ISS                           ;INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL;0;045101;45101;INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL +
ISS                           ;TOMA DE INJERTO DE NERVIO PERIFERICO;0;045102;40730;INJERTO DE NERVIO PERIFERICO
ISS                           ;INJERTO DE NERVIO PERIFERICO SOD;0;045102;45100;INJERTO DE NERVIO PERIFERICO
ISS                           ;INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL;0;045103;45101;INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL IPSILATERAL
ISS                           ;INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL;0;045104;45101;INJERTO DE NERVIO PERIFERICO A NERVIO FACIAL CONTRALATERAL
ISS                           ;TRANSPOSICION DE NERVIO EN MIEMBRO SUPERIOR;0;046101;046101;TRANSPOSICION DE NERVIO EN MIEMBRO SUPERIOR
