OPERACIONES PLÁSTICAS EN CRÁNEO;;;;;;;
1160;Corrección hundimiento craneano;;;12;;;0
1161;Craniectomía lineal;;;12;;;0
1162;Craneoplastia para corrección de defecto por resección del tumor óseo o infección;;;20;;;0
1163;Esquirlectomía craneal;;;12;;;0
1164;Craneoplastia con acrílico;;;13;;;0
1165;Craneoplastia con remplazo óseo;;;20;;;0
1166;Tratamiento para descompresión y corrección órbitaria.;;;21;;;0
1220;Derivación ventrículo atrial;;;13;;;
1221;Derivación ventrículo peritoneal;;;13;;;
1222;Derivación ventrículo pleural;;;13;;;
1223;Derivación ventrículo subaracnoidea cervical;;;13;;;
1224;Derivación subduro atrial;;;13;;;
1225;Derivación subduro peritoneal;;;13;;;
1226;Drenaje de quiste hacia aurícula;;;13;;;
1227;Ventriculostomía (drenaje externo);;;12;;;
1240;Eliminación de derivación;;;9;;;
1241;Revisión de derivación;;;10;;;
1250;Punción cisternal;;;4;;;
1251;Punción ventricular;;;5;;;
1252;Punción subdural;;;4;;;
1261;Implantación de marcapasos tipo cerebeloso;;;20;;;
1262;Nucleotomía percutánea;;;22;;;
3.  RAQUIS Y MÉDULA ESPINAL;;;;;;;
1301;Laminectomía para exploración del canal raquídeo, uno o más segmentos Extradural, Subdural o Intramedular (cervical, dorsal, lumbar o sacra);;;20;;;
1311;Uno o más interespacios cervical, toráxica o lumbar, unilateral;;;21;;;
1313;Uno o más interespacios cervical toráxica o lumbar, bilateral;;;22;;;
1315;Microdiscoidectomía, uno o más interespacios;;;23;;;
1321;Laminectomía para mielotomía, tipo Bischof, dorsal o lumbar;;;22;;;
1322;Laminectomía para rizotomía, uno o dos segmentos;;;21;;;
1323;Laminectomía para rizotomía, más de dos segmentos;;;22;;;
1324;Laminectomía para cordotomía, unilateral, en un tiempo, cervical o dorsal;;;21;;;
1325;Laminectomía para cordotomía, bilateral, en un tiempo, cervical o dorsal;;;22;;;
1326;Laminectomía para cordotomía, bilateral, en dos tiempos, cervical o dorsal;;;23;;;
1332;Resección de meningocele raquídeo;;;21;;;
1334;Resección de meningomieloradiculocele;;;22;;;
1335;Tratamiento de diastematomielia;;;22;;;
1341;"Lesión estereotáxia de la médula percutánea, cualquier modalidad, inclusive
estimulación y/o registro";;;21;;;
1342;"Estimulación estereotáxica de la médula, percutánea o procedimiento separado no
seguido de cirugía";;;12;;;
1343;Implantación percutánea de electrodos de neuroestimulación, epidural o intradural;;;20;;;
1344;Laminectomía para implantación de electrodos de neuroestimulación, extradurales;;;20;;;
1345;Laminectomía para implantación de electrodos de neuroestimulación, intradurales;;;20;;;
1346;Revisión o remoción de electrodos de neuro estimulación, espinales;;;12;;;
1347;"Incisión para la colocación subcutánea de receptor de neuroestimulación,
acoplamiento directo o inductivo";;;12;;;
1348;Revisión o remoción de receptor de neuroestimulador, espinal;;;12;;;
1351;Reparación fístula líquido cefalorraquídeo;;;20;;;
1352;Injerto dural;;;20;;;
1371;Disquectomía cervical, abordaje anterior sin artrodesis, un solo interespacio;;;21;;;
1372;Disquectomía cervical, abordaje anterior con artrodesis, un solo interespacio;;;22;;;
1373;Disquectomía cervical, abordaje anterior sin artrodesis, dos o más interespacios;;;22;;;
1374;Disquectomía cervical, abordaje anterior con artrodesis, dos o más interespacios;;;23;;;
1375;Cirugía de Cloward;;;23;;;
1376;Cerclaje cervical;;;21;;;
1377;Cerclaje e injerto por listesis;;;22;;;
1378;Abordaje transoral por lesión cervical;;;23;;;
1380;Descompresión Medular dorsal o dorso lumbar, por vía anterior;;;22;;;
1381;Descompresión Medular dorsal o lumbar, por vía antero lateral;;;22;;;
1382;Descomprensión Medular por abordaje costo  vertebral;;;22;;;
1383;Discólisis enzimática;;;12;;;
1384;"Laminectomía y sección de los ligamentos dentados, con o sin injerto dural o cervical,
uno o dos segmentos";;;21;;;
1385;"Laminectomía y sección de los ligamentos dentados, con o sin injerto dural o cervical,
más de dos segmentos";;;22;;;
1386;"Laminectomía para resección u oclusión de malformación arteriovenosa de la
médula, cervical, dorsal o dorso lumbar";;;23;;;
1387;Microcirugía de raíces, médula y nervios, por aracnoiditis;;;22;;;
1389;Instalación de bomba de infusión para dolor;;;13;;;
1401;Anastomosis microquirúrgica de pares craneanos, intra o extracraneana;;;22;;;
1402;Rizotomía intracraneana para dolor;;;22;;;
1403;"Descompresión neurovascular en hemiespasmo facial, neuralgia del V par, tortícolis
espasmódica, vértigo o neuralgia del glosofaríngeo";;;23;;;
1404;Descompresión de nervio facial en peñasco y fosa media;;;23;;;
1405;Neurólisis percutánea con radiofrecuencia o sustancias químicas;;;22;;;
1406;Rizotomía para dolor, abordaje por fosa media;;;20;;;
1407;Rizotomía para dolor, abordaje por fosa posterior;;;20;;;
1408;Gangliolisis con radiofrecuencia;;;20;;;
1409;Gangliolisis con fenolización;;;20;;;
1501;Simpatectomía o gangliectomía simpática, incluye cervical torácica, lumbar;;;12;;;
1502;Gangliectomía esfenopalatina;;;20;;;
1503;Bloqueos simpáticos por regiones;;;12;;;
6.  PLEJOS;;;;;;;
1601;Exploración plejo cervical, lumbar o sacro;;;20;;;
1610;Descompresión de tronco;;;13;;;
1611;Reconstrucción de plejo con neurorrafias;;;21;;;
1612;Reconstrucción de plejo con injerto de nervio;;;22;;;
1613;Reconstrucción de plejo con neurotizaciones;;;12;;;
1614;Resección de banda cervical;;;12;;;
1620;Resección tumor plejo;;;20;;;
2101;"Drenaje glándula lagrimal; incluye saco lagrimal";;;3;;;
2102;"Extracción cuerpo extraño glándula lagrimal; Incluye saco lagrimal";;;6;;;
2110;Dacriocistectomía;;;7;;;
2111;Resección de glándula lagrimal;;;7;;;
2112;Resección tumor glándula lagrimal;;;7;;;
2120;Conjuntivodacriocistorrinostomía;;;10;;;
2121;Dacriocistorrinostomía;;;11;;;
2130;Plastia de canalículos lagrimales;;;8;;;
2140;Remoción cálculos canalículos lagrimales;;;3;;;
2141;Entropión punto lagrimal;;;3;;;
2142;Ectropión punto lagrimal;;;3;;;
2143;Oclusión puntos lagrimales;;;3;;;
2210;Cauterización chalazión;;;3;;;
2211;Drenaje resección chalazión;;;5;;;
2220;Fulguración párpado;;;3;;;
2221;Resección tumor benigno párpado;;;5;;;
2222;Resección tumor maligno párpado;;;8;;;
2223;Tarsectomía;;;4;;;
2224;Resección tumor maligno párpado con reconstrucción total;;;11;;;
2230;Blefarorrafia;;;4;;;
2231;Tarsorrafia;;;4;;;
2232;Fijación supratarsal para formar pliegue párpado superior;;;5;;;
2240;Corrección ectropión;;;7;;;
2241;Corrección entropión;;;7;;;
2242;Corrección entropión con exceso de laxitud horizontal;;;8;;;
2243;Corrección entropión recurrencia;;;8;;;
2244;Entropión por infección con ectropión punto lagrimal;;;8;;;
2245;Injerto cartílago tarsal;;;7;;;
2246;Injerto párpado (corrección ectropión o entropión);;;8;;;
2247;Blefaroplastia;;;10;;;
2248;Tarsoplastia;;;7;;;
2250;Electrólisis o electrofulguración de pestañas por distriquiasis o triquiasis;;;4;;;
2260;Cantoplastia;;;4;;;
2261;Cantorrafia;;;4;;;
2262;Cantotomía;;;3;;;
2263;Corrección epicanto;;;6;;;
2264;Corrección epicanto con cuatro colgajos (Mustarde);;;8;;;
2265;Corrección telecanto y blefarofimosis por disrrupción orbital;;;10;;;
2266;Corrección telecanto, blefarofimosis y epicanto (congénita);;;11;;;
2270;Corrección ptosis palpebral (resección externa o interna del músculo elevador);;;11;;;
2271;Corrección ptosis palpebral (procedimiento de Fassanella y Servat);;;8;;;
2272;Corrección ptosis palpebral deslizamiento músculo frontal;;;9;;;
2273;Corrección ptosis palpebral con injerto fascia lata;;;9;;;
2301;Peritomía total;;;4;;;
2302;Resección pterigión;;;6;;;
2303;Resección pterigión con injerto de conjuntiva;;;8;;;
2304;Resección pterigión reproducido;;;8;;;
2305;Resección quiste o tumor conjuntival;;;6;;;
2306;Resección quiste o tumor conjuntival con injerto de mucosa;;;7;;;
2310;Sutura de la conjuntiva;;;4;;;
2311;"Injerto de la conjuntiva; incluye transplante y plastia";;;7;;;
2312;Corrección simbléfaron;;;7;;;
2313;Fotocoagulación de conjuntiva por laser;;;7;;;
2401;Descompresión de órbita (excepto vía techo órbita);;;10;;;
2402;Drenaje absceso de órbita;;;4;;;
2403;Extracción cuerpo extraño de órbita;;;10;;;
2410;Resección tumor órbita;;;11;;;
2420;Exenteración de órbita;;;20;;;
2430;"Plastia de órbita (Inserción de prótesis orbitaria); incluye reinserción de prótesis";;;10;;;
2431;Plastia de órbita con reconstrucción de fondos de saco con injertos;;;10;;;
2432;Reconstrucción piso;;;10;;;
2433;Reducción fractura;;;9;;;
2501;Extracción cuerpo extraño endocular;;;13;;;
RESECCIONES EN GLOBO OCULAR;;;;;;;
2510;Enucleación con injerto dermograso;;;10;;;
2511;Enucleación con implante;;;8;;;
2530;Inserción secundaria de prótesis (con formación de fondos de saco conjuntivales);;;9;;;
2540;Corrección estrabismo horizontal o vertical;;;8;;;
2541;Corrección estrabismo mixto (horizontal con componente vertical);;;10;;;
2542;Acortamiento tendón cantal medial (telecanto);;;6;;;
2601;Evacuación de hifema;;;7;;;
2602;Extracción cuerpo extraño de córnea profundo;;;4;;;
2603;Paracentesis de cámara anterior;;;6;;;
2604;Queratotomía radial miópica o astigmática;;;20;;;
2610;Cauterización de córnea ( termo o crío aplicación);;;4;;;
2611;Queratectomía;;;6;;;
2612;Resección tumor córnea;;;8;;;
REPARACIONES Y OPERACIONES PLÁSTICAS EN LA CÓRNEA;;;;;;;
2620;Sutura córnea superficial;;;6;;;
2621;Sutura córnea perforante;;;8;;;
2622;Queratoplastia penetrante;;;21;;;
2623;Queratoplastia penetrante (retiro puntos);;;3;;;
2624;Queratoplastia superficial o lamelar;;;13;;;
2625;Reparación herida corneoesclera con hernia uveal o faquectomía;;;13;;;
2626;Queratofaquia;;;21;;;
2627;Queratomileusis;;;20;;;
2628;"Queratoplastia penetrante más cirugía combinada de catarata, antiglaucomatosa o
lente intraocular";;;22;;;
2629;Implante de prótesis corneana (queratoprótesis);;;21;;;
OPERACIONES EN LA ESCLERÓTICA;;;;;;;
2640;Escleroqueratoplastia;;;20;;;
2641;Escleroplastia;;;8;;;
2642;Resección tumor de la esclerótica;;;8;;;
2643;Sutura de esclerótica;;;8;;;
2644;Sutura corneoesclera;;;8;;;
7.  IRIS Y CUERPO CILIAR;;;;;;;
OPERACIONES EN IRIS Y/O CUERPO CILIAR;;;;;;;
2701;Iridectomía;;;8;;;
2702;Iridodiálisis anterior;;;7;;;
2703;Iridodiálisis posterior;;;7;;;
2704;Iridotasis;;;7;;;
2706;Resección tumor cuerpo ciliar;;;9;;;
2707;Resección tumor iris;;;8;;;
REPARACIONES Y OPERACIONES PLÁSTICAS EN IRIS O CUERPO CILIAR;;;;;;;
2720;Coreoplastia;;;8;;;
2721;Fijación iris;;;8;;;
2722;Iridoplastia;;;8;;;
2723;Iridotomía por fotocoagulación;;;7;;;
OTRAS OPERACIONES EN IRIS;;;;;;;
2730;Ciclodiatermia;;;8;;;
2731;Sinequiotomía;;;6;;;
2732;Ciclocrioterapia;;;8;;;
8.  CÁMARA ANTERIOR Y RETINA;;;;;;;
OPERACIONES EN LA CÁMARA ANTERIOR;;;;;;;
2801;Ciclodiálisis;;;7;;;
2802;Goniotomía;;;9;;;
2804;Trabeculectomía (esclerectomía subescleral);;;10;;;
2805;Trabeculotomía;;;9;;;
2806;Fotocoagulación del ángulo camerular (Trabeculoplastia);;;7;;;
OPERACIONES PARA REINSERCIÓN DE LA RETINA;;;;;;;
2810;"Retinopexias; incluye bucle escleral total o parcial";;;13;;;
2811;Retinopexia por crio, o diatermia;;;10;;;
2812;Fotocoagulación intraquirúrgica de retina, con laser;;;13;;;
2813;"Retinopexia; incluye bucle escleral total o parcial y gases";;;20;;;
2814;"Retinopexia intraquirúrgica con laser; incluye bucle escleral total o parcial";;;21;;;
9.  CRISTALINO Y CUERPO VÍTREO;;;;;;;
OPERACIONES EN CRISTALINO;;;;;;;
2901;Extracción catarata por facoemulsificación, más lente intraocular;;;21;;;
2902;Inclusión secundaria de lente intraocular suturado;;;20;;;
2903;Extracción intracapsular o extracapsular de cristalino (excepto por facoemulsificación);;;10;;;
2904;Extracción de cristalino por facoemulsificación;;;13;;;
2905;Extracción catarata más lente intraocular;;;20;;;
2906;Inclusión secundaria de lente intraocular;;;12;;;
2907;Capsulotomía;;;10;;;
2908;Extracción catarata más lente intraocular suturado;;;21;;;
OPERACIÓN EN CUERPO VÍTREO;;;;;;;
2910;Vitrectomía;;;20;;;
2911;Vitrectomía con o sin inserción de silicón o gases y endolaser;;;23;;;
2912;Vitrectomía más retinopexia;;;21;;;
2913;Vitrectomía con inserción de silicón y/o gases;;;22;;;
ARTÍCULO 5: Establézcase para las intervenciones quirúrgicas de Otorrinolaringología, la siguiente nomenclatura y clasificación:;;;;;;;
1.  OÍDO EXTERNO;;;;;;;
INCISIONES EN OÍDO EXTERNO;;;;;;;
3101;Drenaje absceso de Bezold;;;5;;;
3102;Extracción cuerpo extraño conducto auditivo externo con incisión;;;3;;;
ESCISIONES DE LESIÓN EN OÍDO EXTERNO;;;;;;;
3110;Resección apéndice pre auricular;;;3;;;
3111;Resección fístula pre auricular;;;7;;;
3112;Resección quiste pabellón auricular;;;5;;;
3113;Resección tumor benigno conducto auditivo externo;;;6;;;
3114;"Resección tumor maligno conducto auditivo externo; incluye reconstrucción de la cavidad operatoria";;;13;;;
OPERACIONES REPARADORAS DEL CONDUCTO AUDITIVO EXTERNO;;;;;;;
3120;Corrección agenesia conducto auditivo externo;;;13;;;
3121;"Suturas heridas de pabellón auricular; incluye Cartílago";;;4;;;
3122;Estenosis secundaria a cirugía;;;11;;;
2.  OÍDO MEDIO Y MASTOIDES;;;;;;;
INCISIÓNES EN TÍMPANO;;;;;;;
3201;Miringocentesis con colocación de válvula o diábolo;;;6;;;
3202;Miringotomía;;;3;;;
OPERACIONES PLÁSTICAS EN OÍDO MEDIO;;;;;;;
3210;Miringoplastia;;;12;;;
3211;Miringoplastia con reemplazo de cadena ósea;;;20;;;
OPERACIONES EN ESTRIBO;;;;;;;
3220;Estapedectomía;;;21;;;
OPERACIONES EN MASTOIDES;;;;;;;
3230;Injerto o anastomosis de nervio facial;;;22;;;
3231;Descompresión nervio facial (2a y  3a porción);;;20;;;
3232;Mastoidectomía radical;;;13;;;
3233;Mastoidectomía simple (ático antromastoidectomía);;;12;;;
3234;Mastoidectomía radical modificada;;;20;;;
OTRAS OPERACIONES EN OÍDO MEDIO;;;;;;;
3240;Resección glomus yugularis (quemodectoma);;;21;;;
3.  OÍDO INTERNO;;;;;;;
INCISIONES Y ESCISIONES EN OÍDO INTERNO;;;;;;;
3301;"Laberintectomía; incluye diatermia, crioterapia, electrocoagulación, ultrasonido y
vestibulotomía para tratamiento del vértigo (vía abierta)";;;22;;;
3302;Laberintotomía (derivación saco endolinfático);;;22;;;
OTRAS OPERACIONES EN OÍDO INTERNO;;;;;;;
3310;"Cirugía del conducto auditivo interno; incluye neurectomía del nervio vestibular,
resección neurinoma del acústico";;;22;;;
3311;Prótesis: cóclea artificial o implantes coclares;;;23;;;
4.  NARIZ Y SENOS PARANASALES;;;;;;;
RESECCIONES DE LESIÓN EN LA NARIZ;;;;;;;
3401;"Cirugía del escleroma nasal; incluye resección de masas tumorales, permeabilización
de luz nasal, tratamiento quirúrgico de las secuelas";;;10;;;
3402;Resección pólipo gigante naso antrocoanal de Killian;;;12;;;
3403;"Resección tumor benigno de cavum (vía retrofaríngea, transpalatina o transnasal); incluye fibroma nasofaríngeo";;;20;;;
3404;"Resección tumor benigno de nariz; incluye polipectomía nasal, extracción rinolito";;;5;;;
3405;Resección tumor maligno de cavum (vía retrofaríngea o transpalatina);;;20;;;
3406;Cirugía de Eyries;;;12;;;
OPERACIONES EN SEPTUM NASAL;;;;;;;
3410;"Cierre perforación septal; incluye injerto";;;12;;;
3411;Drenaje absceso o hematoma tabique nasal;;;3;;;
3412;"Septoplastia; incluye extirpación, reposición cartílago y hueso del séptum";;;10;;;
OPERACIONES EN LOS CORNETES;;;;;;;
3420;Electrocoagulación nervio vidiano y/o extirpación por microcirugía;;;12;;;
3421;Turbinoplastia;;;7;;;
3423;Turbinectomía;;;6;;;
OPERACIONES PLÁSTICAS EN LA NARIZ;;;;;;;
3430;Septorrinoplastia (para función respiratoria, no estética);;;12;;;
3431;"Sutura herida de nariz; incluye cartílago y/o mucosa nasal";;;5;;;
REDUCCIONES DE FRACTURA DE LOS HUESOS NASALES;;;;;;;
3440;Reducción fractura cerrada huesos propios;;;4;;;
3441;Reducción fractura abierta huesos propios;;;5;;;
OTRAS OPERACIONES EN LA NARIZ;;;;;;;
3450;"Cirugía para tratamiento de epistaxis; incluye ligadura carótida externa, ligadura
etmoidales, ligadura maxilar interna";;;12;;;
3451;Corrección atresia coanas;;;12;;;
3452;Antrotomía intranasal;;;6;;;
3453;Dermoplastia para epistaxis;;;12;;;
3454;"Corrección fístula oroantral; incluye fístula gingivonasal";;;7;;;
OPERACIONES EN LOS SENOS PARANASALES;;;;;;;
3460;Frontotomía radical;;;8;;;
3461;"Operación de Lynch; incluye mucocele frontal";;;10;;;
3462;Maxilo etmoidectomía;;;11;;;
3463;Operación de Cadwell Luc (sinusotomía maxilar);;;8;;;
3464;Cirugía endoscópica transnasal;;;20;;;
3465;Microcirugía de la fosa pterigomaxilar;;;21;;;
3466;Esfenoidotomía;;;10;;;
3467;Etmoidectomía externa;;;7;;;
3468;Etmoidectomía intranasal;;;9;;;
3469;Maxilectomía superior;;;12;;;
5.  LARINGE Y TRÁQUEA;;;;;;;
INCISIÓNES EN LARINGE Y TRÁQUEA;;;;;;;
3501;"Laringotomía (Laringofisura); incluye para extracción de cuerpo extraño";;;9;;;
3502;Traqueostomía;;;12;;;
ESCISIONES DE LESIÓN EN LARINGE, CUERDAS VOCALES Y TRÁQUEA;;;;;;;
3510;"Resección lesión laringe; incluye popilomatosis laringea";;;10;;;
3511;Resección lesión tráquea;;;10;;;
3512;Decorticación de las cuerdas vocales;;;10;;;
RESECCIONES RADICALES EN LARINGE;;;;;;;
3530;Laringuectomía total;;;20;;;
3531;Laringofaringuectomía;;;21;;;
REPARACIONES Y OPERACIONES PLÁSTICAS EN LARINGE;;;;;;;
3540;Anastomosis laringo tráqueal término terminal;;;12;;;
3541;Aplicación molde laríngeo;;;7;;;
3542;Aritenoídopexia;;;10;;;
3543;Extracción molde laríngeo;;;5;;;
3544;Laringoplastia;;;12;;;
3545;Laringorrafia;;;10;;;
RESECCIÓN PARCIAL EN LARINGE;;;;;;;
3550;"Laringuectomía parcial; incluye hemilaringuectomía frontal, frontolateral, horizontal o cordectomía";;;12;;;
RECONSTRUCCION PLÁSTICA EN TRÁQUEA CON MATERIAL INERTE;;;;;;;
3570;Reconstrucción plástica de la tráquea;;;12;;;
OTRAS OPERACIONES EN LARINGE Y TRÁQUEA;;;;;;;
3580;Cierre de fístula tráqueal;;;8;;;
3581;Traqueorrafia;;;8;;;
3582;Dilatación de la laringe (sesión);;;3;;;
3583;Dilatación de la tráquea (sesión);;;3;;;
3584;Inyección intracordal de teflón o similar;;;12;;;
3585;Sección de adherencia de laringe (sinequiotomía anterior);;;9;;;
3586;Sección de membrana congénita de laringe;;;10;;;
6.  FARINGE, AMIGDALAS Y ADENOIDES;;;;;;;
ESCISIONES EN AMIGDALAS Y ADENOIDES;;;;;;;
3601;Amigdalectomía;;;7;;;
3602;Adenoamigdalectomía;;;8;;;
3603;Adenoidectomía;;;6;;;
OTRAS OPERACIONES EN AMÍGDALAS Y ADENOIDES;;;;;;;
3630;Control hemorragia post amigdalectomía;;;6;;;
3631;Extracción cuerpo extraño amígdalas;;;3;;;
3632;Operación de monobloque;;;12;;;
OPERACIONES EN FARINGE;;;;;;;
3640;Drenaje absceso faríngeo;;;3;;;
3641;Drenaje absceso laterofaríngeo (vía externa);;;5;;;
3642;Resección divertículo faringoesofágico;;;13;;;
3643;Resección fístula faríngea;;;10;;;
3644;"Resección amígdala lingual; incluye electrofulguración";;;7;;;
3645;Resección tumor benigno de faringe;;;10;;;
3646;Resección tumor maligno de faringe;;;12;;;
REPARACIONES Y OPERACIONES PLÁSTICAS EN FARINGE;;;;;;;
3660;Cierre fístula branquial;;;10;;;
3661;Corrección de estenosis nasofaríngea;;;10;;;
OTRAS OPERACIONES EN FARINGE;;;;;;;
3670;Dilatación faringe (sesión);;;3;;;
3671;"Extirpación de bandas faríngeas; incluye electro fulguración, membrana congénita";;;6;;;
3672;Extracción cuerpo extraño enclavado en faringe (por vía externa);;;9;;;
"ARTÍCULO 6:: Establézcase para las intervenciones quirúrgicas de las Glándulas Tiroides y Paratiroides, la
siguiente nomenclatura y clasificación:";;;;;;;
1.  GLÁNDULAS TIROIDES Y PARATIROIDES INCISIÓNES EN LA REGIÓN TIROIDEA;;;;;;;
4101;Drenaje absceso tiroideo;;;4;;;
4102;Exploración cuello (cuando no se practica otra intervención específica);;;10;;;
RESECCIONES EN TIROIDES;;;;;;;
4110;"Tiroidectomía sub total; incluye lobectomía tiroidea total o parcial";;;11;;;
4111;Tiroidectomía sub total y vaciamiento radical de cuello;;;13;;;
4112;Tiroidectomía total;;;12;;;
4113;Tiroidectomía total y vaciamiento radical de cuello;;;13;;;
4114;Vaciamiento unilateral de cuello;;;11;;;
4115;Vaciamiento bilateral de cuello;;;13;;;
4116;Vaciamiento suprahiodeo de cuello;;;10;;;
OTRAS OPERACIONES EN TIROIDES;;;;;;;
4120;Resección conducto tirogloso;;;9;;;
4121;Resección fístula tiroglosa;;;9;;;
4122;Resección quiste tirogloso;;;9;;;
OPERACIONES EN LA PARATIROIDES;;;;;;;
4130;Paratiroidectomía parcial o total;;;13;;;
ARTÍCULO 7: Establézcase para las intervenciones quirúrgicas Cardiovasculares, la siguiente nomenclatura y clasificación:;;;;;;;
1.  VASOS SANGUÍNEOS PERIFÉRICOS;;;;;;;
INCISIÓNES Y/O EXTRACCIONES EN VASOS PERIFÉRICOS;;;;;;;
5101;Exploración vaso periférico (de grueso calibre);;;8;;;
5102;Trombectomía vaso periférico (de grueso calibre);;;10;;;
5103;Angioplastia periférica;;;12;;;
5104;Trombolisis periférica;;;5;;;
TRATAMIENTO QUIRÚRGICO DE LESIÓN DE ARTERIA;;;;;;;
5110;"Endarterectomía de vasos periféricos (de grueso calibre); incluye resección de la íntima tromboendarterectomía con: parche de injerto sintético o venoso";;;12;;;
ESCISIONES Y/O LIGADURAS DE VASOS PERIFÉRICOS;;;;;;;
(EXCEPTO VENA VARICOSA);;;;;;;
5120;Arteriectomía periférica (de grueso calibre);;;9;;;
5121;Venectomía periférica (de grueso calibre);;;8;;;
ESCISIONES Y/O LIGADURAS DE VENA VARICOSA;;;;;;;
5130;Fleboextracción y/o ligadura múltiples;;;9;;;
5131;Ligadura sub aponeurótica sin injerto cutáneo (Linton);;;10;;;
5132;Ligadura sub aponeurótica con injerto cutáneo;;;11;;;
TRATAMIENTO DE ANEURISMA Y DE FÍSTULA ARTERIOVENOSA;;;;;;;
PERIFÉRICA DE VASOS PERIFÉRICOS;;;;;;;
5140;Aneurismectomía periférica;;;13;;;
5141;Escisión de fístula arteriovenosa periférica;;;13;;;
RECONSTRUCCIÓN DE ARTERIA PERIFÉRICA CON INJERTO VASCULAR;;;;;;;
5160;Reconstrucción de vaso periférico;;;13;;;
ANASTOMOSIS Y OTRAS FORMAS DE REPARACIÓN DE VASOS PERIFÉRICOS;;;;;;;
5170;"Anastomosis venosa (vaso de grueso calibre); incluye anastomosis directa,
anastomosis término  terminal";;;12;;;
5172;Angiorrafia de vasos periféricos (de grueso calibre);;;10;;;
2.  SISTEMA LINFÁTICO;;;;;;;
ESCISIÓN HIGROMA O LINFANGIOMA CUELLO;;;;;;;
5201;Extirpación de higroma quístico de cuello;;;12;;;
5202;Extirpación de linfangioma de cuello;;;12;;;
ESCISIÓN RADICAL DE ELEMENTOS LINFÁTICOS;;;;;;;
5210;Vaciamiento linfático abdomino inguinal;;;13;;;
5211;Vaciamiento linfático inguino ilíaco;;;13;;;
5212;Vaciamiento linfático cuello;;;13;;;
5213;Vaciamiento linfático axilar;;;13;;;
REPARACIONES Y PLASTIA EN VASOS LINFÁTICOS;;;;;;;
5220;Anastomosis de vasos linfáticos (de grueso calibre);;;10;;;
5221;Linfangioplastia (vaso de grueso calibre);;;10;;;
5222;Linfangiorrafia (vaso de grueso calibre);;;10;;;
5223;Transplante de linfáticos autógenos;;;12;;;
5224;Derivación linfovenosa;;;12;;;
OTRAS OPERACIONES EN LOS ELEMENTOS LINFÁTICOS;;;;;;;
5230;Cierre de fístula del conducto torácico;;;12;;;
5231;Ligadura (obliteración) en el área ilíaca;;;12;;;
5232;Ligadura del conducto torácico;;;12;;;
3.  VASOS SANGUÍNEOS DE LA CABEZA, DEL CUELLO;;;;;;;
Y DE LA BASE DEL ENCÉFALO;;;;;;;
INCISIÓNES EN VASOS DE LA CABEZA, DEL CUELLO, O DE LA;;;;;;;
BASE DEL ENCÉFALO;;;;;;;
5301;Exploración quirúrgica vasos sanguíneos cabeza y cuello;;;9;;;
5302;Trombectomía de vasos sanguíneos de cabeza y cuello;;;12;;;
